"","ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Country","Income_fixed","Products","Amount"
"5220",8925,1965,"Master","Married",70053,0,1,2013-07-03,38,3,8,5,10,5,"0","0","0","0","0","0","0","SP",70053,"Gold",89
"5221",2499,1958,"2n Cycle","Single",75342,0,1,2013-05-06,38,1,5,2,10,4,"0","0","0","0","0","0","0","SP",75342,"Wines",204
"5222",2499,1958,"2n Cycle","Single",75342,0,1,2013-05-06,38,1,5,2,10,4,"0","0","0","0","0","0","0","SP",75342,"Fruits",97
"5223",2499,1958,"2n Cycle","Single",75342,0,1,2013-05-06,38,1,5,2,10,4,"0","0","0","0","0","0","0","SP",75342,"Meat",97
"5224",2499,1958,"2n Cycle","Single",75342,0,1,2013-05-06,38,1,5,2,10,4,"0","0","0","0","0","0","0","SP",75342,"Fish",21
"5225",2499,1958,"2n Cycle","Single",75342,0,1,2013-05-06,38,1,5,2,10,4,"0","0","0","0","0","0","0","SP",75342,"Sweet",118
"5226",2499,1958,"2n Cycle","Single",75342,0,1,2013-05-06,38,1,5,2,10,4,"0","0","0","0","0","0","0","SP",75342,"Gold",26
"5227",1109,1982,"Master","Together",27590,1,0,2013-04-23,38,1,1,0,2,7,"0","0","0","0","0","0","0","SP",27590,"Wines",6
"5228",1109,1982,"Master","Together",27590,1,0,2013-04-23,38,1,1,0,2,7,"0","0","0","0","0","0","0","SP",27590,"Fruits",0
"5229",1109,1982,"Master","Together",27590,1,0,2013-04-23,38,1,1,0,2,7,"0","0","0","0","0","0","0","SP",27590,"Meat",5
"5230",1109,1982,"Master","Together",27590,1,0,2013-04-23,38,1,1,0,2,7,"0","0","0","0","0","0","0","SP",27590,"Fish",0
"5231",1109,1982,"Master","Together",27590,1,0,2013-04-23,38,1,1,0,2,7,"0","0","0","0","0","0","0","SP",27590,"Sweet",0
"5232",1109,1982,"Master","Together",27590,1,0,2013-04-23,38,1,1,0,2,7,"0","0","0","0","0","0","0","SP",27590,"Gold",1
"5233",326,1973,"Graduation","Married",51148,1,1,2013-02-18,38,4,5,1,6,6,"0","0","0","0","0","0","0","IND",51148,"Wines",235
"5234",326,1973,"Graduation","Married",51148,1,1,2013-02-18,38,4,5,1,6,6,"0","0","0","0","0","0","0","IND",51148,"Fruits",6
"5235",326,1973,"Graduation","Married",51148,1,1,2013-02-18,38,4,5,1,6,6,"0","0","0","0","0","0","0","IND",51148,"Meat",45
"5236",326,1973,"Graduation","Married",51148,1,1,2013-02-18,38,4,5,1,6,6,"0","0","0","0","0","0","0","IND",51148,"Fish",8
"5237",326,1973,"Graduation","Married",51148,1,1,2013-02-18,38,4,5,1,6,6,"0","0","0","0","0","0","0","IND",51148,"Sweet",9
"5238",326,1973,"Graduation","Married",51148,1,1,2013-02-18,38,4,5,1,6,6,"0","0","0","0","0","0","0","IND",51148,"Gold",12
"5239",10967,1963,"Graduation","Divorced",33378,1,1,2013-02-06,38,3,2,0,4,7,"0","0","0","0","0","0","0","SA",33378,"Wines",33
"5240",10967,1963,"Graduation","Divorced",33378,1,1,2013-02-06,38,3,2,0,4,7,"0","0","0","0","0","0","0","SA",33378,"Fruits",6
"5241",10967,1963,"Graduation","Divorced",33378,1,1,2013-02-06,38,3,2,0,4,7,"0","0","0","0","0","0","0","SA",33378,"Meat",40
"5242",10967,1963,"Graduation","Divorced",33378,1,1,2013-02-06,38,3,2,0,4,7,"0","0","0","0","0","0","0","SA",33378,"Fish",3
"5243",10967,1963,"Graduation","Divorced",33378,1,1,2013-02-06,38,3,2,0,4,7,"0","0","0","0","0","0","0","SA",33378,"Sweet",7
"5244",10967,1963,"Graduation","Divorced",33378,1,1,2013-02-06,38,3,2,0,4,7,"0","0","0","0","0","0","0","SA",33378,"Gold",10
"5245",5370,1973,"PhD","Married",32644,1,0,2013-01-16,38,4,7,1,6,8,"1","0","0","0","0","0","0","SP",32644,"Wines",239
"5246",5370,1973,"PhD","Married",32644,1,0,2013-01-16,38,4,7,1,6,8,"1","0","0","0","0","0","0","SP",32644,"Fruits",3
"5247",5370,1973,"PhD","Married",32644,1,0,2013-01-16,38,4,7,1,6,8,"1","0","0","0","0","0","0","SP",32644,"Meat",141
"5248",5370,1973,"PhD","Married",32644,1,0,2013-01-16,38,4,7,1,6,8,"1","0","0","0","0","0","0","SP",32644,"Fish",0
"5249",5370,1973,"PhD","Married",32644,1,0,2013-01-16,38,4,7,1,6,8,"1","0","0","0","0","0","0","SP",32644,"Sweet",7
"5250",5370,1973,"PhD","Married",32644,1,0,2013-01-16,38,4,7,1,6,8,"1","0","0","0","0","0","0","SP",32644,"Gold",23
"5251",2098,1969,"PhD","Married",33581,2,0,2013-01-08,38,1,1,0,2,8,"0","0","0","0","0","0","0","SP",33581,"Wines",11
"5252",2098,1969,"PhD","Married",33581,2,0,2013-01-08,38,1,1,0,2,8,"0","0","0","0","0","0","0","SP",33581,"Fruits",0
"5253",2098,1969,"PhD","Married",33581,2,0,2013-01-08,38,1,1,0,2,8,"0","0","0","0","0","0","0","SP",33581,"Meat",5
"5254",2098,1969,"PhD","Married",33581,2,0,2013-01-08,38,1,1,0,2,8,"0","0","0","0","0","0","0","SP",33581,"Fish",0
"5255",2098,1969,"PhD","Married",33581,2,0,2013-01-08,38,1,1,0,2,8,"0","0","0","0","0","0","0","SP",33581,"Sweet",0
"5256",2098,1969,"PhD","Married",33581,2,0,2013-01-08,38,1,1,0,2,8,"0","0","0","0","0","0","0","SP",33581,"Gold",1
"5257",1773,1978,"2n Cycle","Married",12393,0,0,2012-12-04,38,1,2,0,3,9,"0","0","0","0","0","0","0","SA",12393,"Wines",5
"5258",1773,1978,"2n Cycle","Married",12393,0,0,2012-12-04,38,1,2,0,3,9,"0","0","0","0","0","0","0","SA",12393,"Fruits",6
"5259",1773,1978,"2n Cycle","Married",12393,0,0,2012-12-04,38,1,2,0,3,9,"0","0","0","0","0","0","0","SA",12393,"Meat",15
"5260",1773,1978,"2n Cycle","Married",12393,0,0,2012-12-04,38,1,2,0,3,9,"0","0","0","0","0","0","0","SA",12393,"Fish",11
"5261",1773,1978,"2n Cycle","Married",12393,0,0,2012-12-04,38,1,2,0,3,9,"0","0","0","0","0","0","0","SA",12393,"Sweet",7
"5262",1773,1978,"2n Cycle","Married",12393,0,0,2012-12-04,38,1,2,0,3,9,"0","0","0","0","0","0","0","SA",12393,"Gold",13
"5263",5036,1984,"PhD","Single",42710,1,0,2012-11-28,38,2,4,5,3,6,"0","0","0","0","0","0","0","SP",42710,"Wines",252
"5264",5036,1984,"PhD","Single",42710,1,0,2012-11-28,38,2,4,5,3,6,"0","0","0","0","0","0","0","SP",42710,"Fruits",3
"5265",5036,1984,"PhD","Single",42710,1,0,2012-11-28,38,2,4,5,3,6,"0","0","0","0","0","0","0","SP",42710,"Meat",42
"5266",5036,1984,"PhD","Single",42710,1,0,2012-11-28,38,2,4,5,3,6,"0","0","0","0","0","0","0","SP",42710,"Fish",4
"5267",5036,1984,"PhD","Single",42710,1,0,2012-11-28,38,2,4,5,3,6,"0","0","0","0","0","0","0","SP",42710,"Sweet",3
"5268",5036,1984,"PhD","Single",42710,1,0,2012-11-28,38,2,4,5,3,6,"0","0","0","0","0","0","0","SP",42710,"Gold",102
"5269",4856,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","0","0","IND",82347,"Wines",556
"5270",4856,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","0","0","IND",82347,"Fruits",54
"5271",4856,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","0","0","IND",82347,"Meat",845
"5272",4856,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","0","0","IND",82347,"Fish",202
"5273",4856,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","0","0","IND",82347,"Sweet",133
"5274",4856,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","0","0","IND",82347,"Gold",63
"5275",8722,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","1","0","CA",82347,"Wines",556
"5276",8722,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","1","0","CA",82347,"Fruits",54
"5277",8722,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","1","0","CA",82347,"Meat",845
"5278",8722,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","1","0","CA",82347,"Fish",202
"5279",8722,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","1","0","CA",82347,"Sweet",133
"5280",8722,1957,"2n Cycle","Married",82347,0,0,2012-11-06,38,1,7,7,10,3,"1","0","0","1","0","1","0","CA",82347,"Gold",63
"5281",2156,1955,"PhD","Married",22554,1,1,2012-11-03,38,4,2,0,4,5,"0","0","0","0","0","0","0","SP",22554,"Wines",27
"5282",2156,1955,"PhD","Married",22554,1,1,2012-11-03,38,4,2,0,4,5,"0","0","0","0","0","0","0","SP",22554,"Fruits",0
"5283",2156,1955,"PhD","Married",22554,1,1,2012-11-03,38,4,2,0,4,5,"0","0","0","0","0","0","0","SP",22554,"Meat",10
"5284",2156,1955,"PhD","Married",22554,1,1,2012-11-03,38,4,2,0,4,5,"0","0","0","0","0","0","0","SP",22554,"Fish",0
"5285",2156,1955,"PhD","Married",22554,1,1,2012-11-03,38,4,2,0,4,5,"0","0","0","0","0","0","0","SP",22554,"Sweet",0
"5286",2156,1955,"PhD","Married",22554,1,1,2012-11-03,38,4,2,0,4,5,"0","0","0","0","0","0","0","SP",22554,"Gold",4
"5287",2569,1987,"Graduation","Married",17323,0,0,2012-10-10,38,1,1,0,3,8,"0","0","0","0","0","0","0","US",17323,"Wines",3
"5288",2569,1987,"Graduation","Married",17323,0,0,2012-10-10,38,1,1,0,3,8,"0","0","0","0","0","0","0","US",17323,"Fruits",14
"5289",2569,1987,"Graduation","Married",17323,0,0,2012-10-10,38,1,1,0,3,8,"0","0","0","0","0","0","0","US",17323,"Meat",17
"5290",2569,1987,"Graduation","Married",17323,0,0,2012-10-10,38,1,1,0,3,8,"0","0","0","0","0","0","0","US",17323,"Fish",6
"5291",2569,1987,"Graduation","Married",17323,0,0,2012-10-10,38,1,1,0,3,8,"0","0","0","0","0","0","0","US",17323,"Sweet",1
"5292",2569,1987,"Graduation","Married",17323,0,0,2012-10-10,38,1,1,0,3,8,"0","0","0","0","0","0","0","US",17323,"Gold",5
"5293",10151,1960,"Graduation","Divorced",62204,0,2,2012-09-12,38,1,4,5,12,3,"0","0","0","0","0","0","0","SP",62204,"Wines",317
"5294",10151,1960,"Graduation","Divorced",62204,0,2,2012-09-12,38,1,4,5,12,3,"0","0","0","0","0","0","0","SP",62204,"Fruits",46
"5295",10151,1960,"Graduation","Divorced",62204,0,2,2012-09-12,38,1,4,5,12,3,"0","0","0","0","0","0","0","SP",62204,"Meat",247
"5296",10151,1960,"Graduation","Divorced",62204,0,2,2012-09-12,38,1,4,5,12,3,"0","0","0","0","0","0","0","SP",62204,"Fish",151
"5297",10151,1960,"Graduation","Divorced",62204,0,2,2012-09-12,38,1,4,5,12,3,"0","0","0","0","0","0","0","SP",62204,"Sweet",46
"5298",10151,1960,"Graduation","Divorced",62204,0,2,2012-09-12,38,1,4,5,12,3,"0","0","0","0","0","0","0","SP",62204,"Gold",139
"5299",10473,1956,"PhD","Widow",78028,0,1,2012-09-10,38,1,6,4,9,7,"0","1","1","0","0","1","0","SP",78028,"Wines",158
"5300",10473,1956,"PhD","Widow",78028,0,1,2012-09-10,38,1,6,4,9,7,"0","1","1","0","0","1","0","SP",78028,"Fruits",19
"5301",10473,1956,"PhD","Widow",78028,0,1,2012-09-10,38,1,6,4,9,7,"0","1","1","0","0","1","0","SP",78028,"Meat",288
"5302",10473,1956,"PhD","Widow",78028,0,1,2012-09-10,38,1,6,4,9,7,"0","1","1","0","0","1","0","SP",78028,"Fish",25
"5303",10473,1956,"PhD","Widow",78028,0,1,2012-09-10,38,1,6,4,9,7,"0","1","1","0","0","1","0","SP",78028,"Sweet",0
"5304",10473,1956,"PhD","Widow",78028,0,1,2012-09-10,38,1,6,4,9,7,"0","1","1","0","0","1","0","SP",78028,"Gold",38
"5305",7079,1962,"Graduation","Divorced",63887,0,1,2012-09-08,38,5,9,6,12,6,"0","0","0","0","0","0","0","SA",63887,"Wines",897
"5306",7079,1962,"Graduation","Divorced",63887,0,1,2012-09-08,38,5,9,6,12,6,"0","0","0","0","0","0","0","SA",63887,"Fruits",23
"5307",7079,1962,"Graduation","Divorced",63887,0,1,2012-09-08,38,5,9,6,12,6,"0","0","0","0","0","0","0","SA",63887,"Meat",207
"5308",7079,1962,"Graduation","Divorced",63887,0,1,2012-09-08,38,5,9,6,12,6,"0","0","0","0","0","0","0","SA",63887,"Fish",15
"5309",7079,1962,"Graduation","Divorced",63887,0,1,2012-09-08,38,5,9,6,12,6,"0","0","0","0","0","0","0","SA",63887,"Sweet",11
"5310",7079,1962,"Graduation","Divorced",63887,0,1,2012-09-08,38,5,9,6,12,6,"0","0","0","0","0","0","0","SA",63887,"Gold",92
"5311",6875,1965,"PhD","Together",32727,0,0,2012-08-28,38,2,7,3,5,8,"0","0","0","0","0","0","0","CA",32727,"Wines",167
"5312",6875,1965,"PhD","Together",32727,0,0,2012-08-28,38,2,7,3,5,8,"0","0","0","0","0","0","0","CA",32727,"Fruits",13
"5313",6875,1965,"PhD","Together",32727,0,0,2012-08-28,38,2,7,3,5,8,"0","0","0","0","0","0","0","CA",32727,"Meat",180
"5314",6875,1965,"PhD","Together",32727,0,0,2012-08-28,38,2,7,3,5,8,"0","0","0","0","0","0","0","CA",32727,"Fish",86
"5315",6875,1965,"PhD","Together",32727,0,0,2012-08-28,38,2,7,3,5,8,"0","0","0","0","0","0","0","CA",32727,"Sweet",13
"5316",6875,1965,"PhD","Together",32727,0,0,2012-08-28,38,2,7,3,5,8,"0","0","0","0","0","0","0","CA",32727,"Gold",70
"5317",6728,1985,"Graduation","Together",29103,1,0,2012-08-27,38,2,1,0,3,9,"0","0","0","0","0","0","0","SP",29103,"Wines",16
"5318",6728,1985,"Graduation","Together",29103,1,0,2012-08-27,38,2,1,0,3,9,"0","0","0","0","0","0","0","SP",29103,"Fruits",0
"5319",6728,1985,"Graduation","Together",29103,1,0,2012-08-27,38,2,1,0,3,9,"0","0","0","0","0","0","0","SP",29103,"Meat",17
"5320",6728,1985,"Graduation","Together",29103,1,0,2012-08-27,38,2,1,0,3,9,"0","0","0","0","0","0","0","SP",29103,"Fish",6
"5321",6728,1985,"Graduation","Together",29103,1,0,2012-08-27,38,2,1,0,3,9,"0","0","0","0","0","0","0","SP",29103,"Sweet",3
"5322",6728,1985,"Graduation","Together",29103,1,0,2012-08-27,38,2,1,0,3,9,"0","0","0","0","0","0","0","SP",29103,"Gold",6
"5323",2471,1965,"Graduation","Married",61482,0,0,2014-06-27,39,1,3,2,6,2,"0","0","0","0","0","0","0","SA",61482,"Wines",48
"5324",2471,1965,"Graduation","Married",61482,0,0,2014-06-27,39,1,3,2,6,2,"0","0","0","0","0","0","0","SA",61482,"Fruits",58
"5325",2471,1965,"Graduation","Married",61482,0,0,2014-06-27,39,1,3,2,6,2,"0","0","0","0","0","0","0","SA",61482,"Meat",68
"5326",2471,1965,"Graduation","Married",61482,0,0,2014-06-27,39,1,3,2,6,2,"0","0","0","0","0","0","0","SA",61482,"Fish",16
"5327",2471,1965,"Graduation","Married",61482,0,0,2014-06-27,39,1,3,2,6,2,"0","0","0","0","0","0","0","SA",61482,"Sweet",66
"5328",2471,1965,"Graduation","Married",61482,0,0,2014-06-27,39,1,3,2,6,2,"0","0","0","0","0","0","0","SA",61482,"Gold",43
"5329",49,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Wines",2
"5330",49,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Fruits",3
"5331",49,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Meat",6
"5332",49,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Fish",4
"5333",49,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Sweet",1
"5334",49,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Gold",9
"5335",4973,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Wines",2
"5336",4973,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Fruits",3
"5337",4973,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Meat",6
"5338",4973,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Fish",4
"5339",4973,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Sweet",1
"5340",4973,1970,"Graduation","Single",20587,1,0,2014-05-11,39,1,1,1,2,7,"0","0","0","0","0","0","0","CA",20587,"Gold",9
"5341",6387,1976,"PhD","Together",52190,1,1,2014-05-08,39,3,2,1,3,5,"1","0","0","0","0","0","0","SA",52190,"Wines",42
"5342",6387,1976,"PhD","Together",52190,1,1,2014-05-08,39,3,2,1,3,5,"1","0","0","0","0","0","0","SA",52190,"Fruits",0
"5343",6387,1976,"PhD","Together",52190,1,1,2014-05-08,39,3,2,1,3,5,"1","0","0","0","0","0","0","SA",52190,"Meat",17
"5344",6387,1976,"PhD","Together",52190,1,1,2014-05-08,39,3,2,1,3,5,"1","0","0","0","0","0","0","SA",52190,"Fish",0
"5345",6387,1976,"PhD","Together",52190,1,1,2014-05-08,39,3,2,1,3,5,"1","0","0","0","0","0","0","SA",52190,"Sweet",0
"5346",6387,1976,"PhD","Together",52190,1,1,2014-05-08,39,3,2,1,3,5,"1","0","0","0","0","0","0","SA",52190,"Gold",18
"5347",5866,1974,"Graduation","Together",48186,1,0,2014-03-20,39,3,4,1,4,7,"0","0","0","0","0","0","0","SP",48186,"Wines",97
"5348",5866,1974,"Graduation","Together",48186,1,0,2014-03-20,39,3,4,1,4,7,"0","0","0","0","0","0","0","SP",48186,"Fruits",3
"5349",5866,1974,"Graduation","Together",48186,1,0,2014-03-20,39,3,4,1,4,7,"0","0","0","0","0","0","0","SP",48186,"Meat",66
"5350",5866,1974,"Graduation","Together",48186,1,0,2014-03-20,39,3,4,1,4,7,"0","0","0","0","0","0","0","SP",48186,"Fish",12
"5351",5866,1974,"Graduation","Together",48186,1,0,2014-03-20,39,3,4,1,4,7,"0","0","0","0","0","0","0","SP",48186,"Sweet",7
"5352",5866,1974,"Graduation","Together",48186,1,0,2014-03-20,39,3,4,1,4,7,"0","0","0","0","0","0","0","SP",48186,"Gold",34
"5353",8523,1968,"Graduation","Married",19329,1,0,2013-12-14,39,3,4,0,3,8,"0","0","0","0","0","0","0","CA",19329,"Wines",24
"5354",8523,1968,"Graduation","Married",19329,1,0,2013-12-14,39,3,4,0,3,8,"0","0","0","0","0","0","0","CA",19329,"Fruits",1
"5355",8523,1968,"Graduation","Married",19329,1,0,2013-12-14,39,3,4,0,3,8,"0","0","0","0","0","0","0","CA",19329,"Meat",16
"5356",8523,1968,"Graduation","Married",19329,1,0,2013-12-14,39,3,4,0,3,8,"0","0","0","0","0","0","0","CA",19329,"Fish",12
"5357",8523,1968,"Graduation","Married",19329,1,0,2013-12-14,39,3,4,0,3,8,"0","0","0","0","0","0","0","CA",19329,"Sweet",2
"5358",8523,1968,"Graduation","Married",19329,1,0,2013-12-14,39,3,4,0,3,8,"0","0","0","0","0","0","0","CA",19329,"Gold",5
"5359",7901,1971,"Master","Married",34109,0,1,2013-11-06,39,1,0,0,3,4,"0","0","0","0","0","0","0","AUS",34109,"Wines",9
"5360",7901,1971,"Master","Married",34109,0,1,2013-11-06,39,1,0,0,3,4,"0","0","0","0","0","0","0","AUS",34109,"Fruits",1
"5361",7901,1971,"Master","Married",34109,0,1,2013-11-06,39,1,0,0,3,4,"0","0","0","0","0","0","0","AUS",34109,"Meat",5
"5362",7901,1971,"Master","Married",34109,0,1,2013-11-06,39,1,0,0,3,4,"0","0","0","0","0","0","0","AUS",34109,"Fish",2
"5363",7901,1971,"Master","Married",34109,0,1,2013-11-06,39,1,0,0,3,4,"0","0","0","0","0","0","0","AUS",34109,"Sweet",1
"5364",7901,1971,"Master","Married",34109,0,1,2013-11-06,39,1,0,0,3,4,"0","0","0","0","0","0","0","AUS",34109,"Gold",4
"5365",898,1986,"Graduation","Married",23477,1,0,2013-10-21,39,3,3,0,4,8,"0","0","0","0","0","0","0","SP",23477,"Wines",38
"5366",898,1986,"Graduation","Married",23477,1,0,2013-10-21,39,3,3,0,4,8,"0","0","0","0","0","0","0","SP",23477,"Fruits",15
"5367",898,1986,"Graduation","Married",23477,1,0,2013-10-21,39,3,3,0,4,8,"0","0","0","0","0","0","0","SP",23477,"Meat",54
"5368",898,1986,"Graduation","Married",23477,1,0,2013-10-21,39,3,3,0,4,8,"0","0","0","0","0","0","0","SP",23477,"Fish",3
"5369",898,1986,"Graduation","Married",23477,1,0,2013-10-21,39,3,3,0,4,8,"0","0","0","0","0","0","0","SP",23477,"Sweet",8
"5370",898,1986,"Graduation","Married",23477,1,0,2013-10-21,39,3,3,0,4,8,"0","0","0","0","0","0","0","SP",23477,"Gold",29
"5371",10242,1966,"PhD","Together",47472,1,1,2013-09-16,39,2,2,0,4,5,"0","0","0","0","0","0","0","SP",47472,"Wines",56
"5372",10242,1966,"PhD","Together",47472,1,1,2013-09-16,39,2,2,0,4,5,"0","0","0","0","0","0","0","SP",47472,"Fruits",0
"5373",10242,1966,"PhD","Together",47472,1,1,2013-09-16,39,2,2,0,4,5,"0","0","0","0","0","0","0","SP",47472,"Meat",11
"5374",10242,1966,"PhD","Together",47472,1,1,2013-09-16,39,2,2,0,4,5,"0","0","0","0","0","0","0","SP",47472,"Fish",0
"5375",10242,1966,"PhD","Together",47472,1,1,2013-09-16,39,2,2,0,4,5,"0","0","0","0","0","0","0","SP",47472,"Sweet",0
"5376",10242,1966,"PhD","Together",47472,1,1,2013-09-16,39,2,2,0,4,5,"0","0","0","0","0","0","0","SP",47472,"Gold",8
"5377",5835,1976,"PhD","Divorced",14849,1,0,2013-07-02,39,3,2,0,4,8,"0","0","0","0","0","0","0","SP",14849,"Wines",21
"5378",5835,1976,"PhD","Divorced",14849,1,0,2013-07-02,39,3,2,0,4,8,"0","0","0","0","0","0","0","SP",14849,"Fruits",2
"5379",5835,1976,"PhD","Divorced",14849,1,0,2013-07-02,39,3,2,0,4,8,"0","0","0","0","0","0","0","SP",14849,"Meat",28
"5380",5835,1976,"PhD","Divorced",14849,1,0,2013-07-02,39,3,2,0,4,8,"0","0","0","0","0","0","0","SP",14849,"Fish",3
"5381",5835,1976,"PhD","Divorced",14849,1,0,2013-07-02,39,3,2,0,4,8,"0","0","0","0","0","0","0","SP",14849,"Sweet",2
"5382",5835,1976,"PhD","Divorced",14849,1,0,2013-07-02,39,3,2,0,4,8,"0","0","0","0","0","0","0","SP",14849,"Gold",9
"5383",6919,1978,"2n Cycle","Married",26224,1,0,2013-06-04,39,3,2,1,3,6,"0","0","0","0","0","0","0","SP",26224,"Wines",4
"5384",6919,1978,"2n Cycle","Married",26224,1,0,2013-06-04,39,3,2,1,3,6,"0","0","0","0","0","0","0","SP",26224,"Fruits",7
"5385",6919,1978,"2n Cycle","Married",26224,1,0,2013-06-04,39,3,2,1,3,6,"0","0","0","0","0","0","0","SP",26224,"Meat",15
"5386",6919,1978,"2n Cycle","Married",26224,1,0,2013-06-04,39,3,2,1,3,6,"0","0","0","0","0","0","0","SP",26224,"Fish",13
"5387",6919,1978,"2n Cycle","Married",26224,1,0,2013-06-04,39,3,2,1,3,6,"0","0","0","0","0","0","0","SP",26224,"Sweet",9
"5388",6919,1978,"2n Cycle","Married",26224,1,0,2013-06-04,39,3,2,1,3,6,"0","0","0","0","0","0","0","SP",26224,"Gold",15
"5389",6197,1962,"PhD","Single",27238,1,1,2013-04-20,39,3,3,0,3,9,"0","0","0","0","0","0","0","SP",27238,"Wines",37
"5390",6197,1962,"PhD","Single",27238,1,1,2013-04-20,39,3,3,0,3,9,"0","0","0","0","0","0","0","SP",27238,"Fruits",0
"5391",6197,1962,"PhD","Single",27238,1,1,2013-04-20,39,3,3,0,3,9,"0","0","0","0","0","0","0","SP",27238,"Meat",17
"5392",6197,1962,"PhD","Single",27238,1,1,2013-04-20,39,3,3,0,3,9,"0","0","0","0","0","0","0","SP",27238,"Fish",0
"5393",6197,1962,"PhD","Single",27238,1,1,2013-04-20,39,3,3,0,3,9,"0","0","0","0","0","0","0","SP",27238,"Sweet",0
"5394",6197,1962,"PhD","Single",27238,1,1,2013-04-20,39,3,3,0,3,9,"0","0","0","0","0","0","0","SP",27238,"Gold",3
"5395",10475,1970,"Master","Together",NA,0,1,2013-04-01,39,2,4,2,6,5,"0","0","0","0","0","0","0","US",47570,"Wines",187
"5396",10475,1970,"Master","Together",NA,0,1,2013-04-01,39,2,4,2,6,5,"0","0","0","0","0","0","0","US",47570,"Fruits",5
"5397",10475,1970,"Master","Together",NA,0,1,2013-04-01,39,2,4,2,6,5,"0","0","0","0","0","0","0","US",47570,"Meat",65
"5398",10475,1970,"Master","Together",NA,0,1,2013-04-01,39,2,4,2,6,5,"0","0","0","0","0","0","0","US",47570,"Fish",26
"5399",10475,1970,"Master","Together",NA,0,1,2013-04-01,39,2,4,2,6,5,"0","0","0","0","0","0","0","US",47570,"Sweet",20
"5400",10475,1970,"Master","Together",NA,0,1,2013-04-01,39,2,4,2,6,5,"0","0","0","0","0","0","0","US",47570,"Gold",14
"5401",4201,1962,"Graduation","Single",57967,0,1,2013-03-03,39,5,4,2,8,5,"0","0","0","0","0","0","0","IND",57967,"Wines",229
"5402",4201,1962,"Graduation","Single",57967,0,1,2013-03-03,39,5,4,2,8,5,"0","0","0","0","0","0","0","IND",57967,"Fruits",7
"5403",4201,1962,"Graduation","Single",57967,0,1,2013-03-03,39,5,4,2,8,5,"0","0","0","0","0","0","0","IND",57967,"Meat",137
"5404",4201,1962,"Graduation","Single",57967,0,1,2013-03-03,39,5,4,2,8,5,"0","0","0","0","0","0","0","IND",57967,"Fish",4
